rating,num_review,wine_type,size (cL),name,price,country,abv,year,url
0.0,0,red,75.0,Antoine Lienhardt Emphase,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/antoine-lienhardt-emphase.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Antoine Lienhardt Nuits-Saint-Georges,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/antoine-lienhardt-nuits-saint-georges.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Ukan,39.43,Spain,13.8,2019.0,https://www.decantalo.com/uk/en/ukan.html#/19-volume-magnum/114-year-2019
0.0,0,red,75.0,Laventura Garnacha,19.48,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/laventura-garnacha.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Benoit Courault Les Rouliers,22.82,France,13.5,2020.0,https://www.decantalo.com/uk/en/benoit-courault-les-rouliers.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Lanave Tinto,12.1,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/lanave-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Lanave Tinto,12.1,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/lanave-tinto.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Herrada,24.71,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/herrada.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Los Yesares,39.64,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/los-yesares.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,La Servil,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/la-servil.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Rabia,18.49,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/rabia.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,El Sentido de la Vida,15.44,Spain,15.0,2021.0,https://www.decantalo.com/uk/en/el-sentido-de-la-vida.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Remordimiento tinto,10.34,Spain,14.5,2021.0,https://www.decantalo.com/uk/en/remordimiento-tinto.html#/1-volume-75_cl/201-year-2021
5.0,1,red,75.0,El Tiempo que nos une,9.48,Spain,14.0,2021.0,https://www.decantalo.com/uk/en/el-tiempo-que-nos-une.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Didier Grappe Pif Purple,out of stock,France,12.0,2020.0,https://www.decantalo.com/uk/en/didier-grappe-pif-purple.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Benoit Courault La Goulée,22.57,France,13.0,2020.0,https://www.decantalo.com/uk/en/benoit-courault-la-goulee.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Cavarodes Arbois Trousseau de Messagelin,out of stock,France,13.5,2020.0,https://www.decantalo.com/uk/en/cavarodes-arbois-trousseau-de-messagelin.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Benoit Courault Les Rouliers,22.82,France,13.5,2020.0,https://www.decantalo.com/uk/en/benoit-courault-les-rouliers.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,António Madeira A Palheira Tinto,31.13,Portugal,13.5,2018.0,https://www.decantalo.com/uk/en/antonio-madeira-a-palheira-tinto.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Pio Cesare Barbera D'Alba,19.39,Italy,14.5,2020.0,https://www.decantalo.com/uk/en/pio-cesare-barbera-d-alba.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Baroni Di Pianogrillo Cerasuolo di Vittoria Curva Minore,13.61,Italy,12.5,2021.0,https://www.decantalo.com/uk/en/baroni-di-pianogrillo-cerasuolo-di-vittoria-curva-minore.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Castaño Colección Cepas Viejas,14.72,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/castano-coleccion-cepas-viejas.html#/1-volume-75_cl/102-year-2016
5.0,1,red,75.0,Pago de Santa Cruz,50.71,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/pago-de-santa-cruz.html#/1-volume-75_cl/158-year-2020
4.5,2,red,75.0,Portia Crianza,12.31,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/portia-crianza.html#/1-volume-75_cl/114-year-2019
5.0,1,red,,Roc Nu,49.72,Spain,14.5,,https://www.decantalo.com/uk/en/roc-nu.html#/1-volume-75_cl/120-year-2012
5.0,1,red,,Roc Nu,49.72,Spain,14.5,,https://www.decantalo.com/uk/en/roc-nu.html#/19-volume-magnum/105-year-2014
5.0,1,red,75.0,Son Prim Merlot,19.82,Spain,15.0,2019.0,https://www.decantalo.com/uk/en/son-prim-merlot.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,El Veïnat,10.12,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/el-veinat.html#/1-volume-75_cl/201-year-2021
5.0,1,red,75.0,Baluarte Roble Ribera del Duero,9.48,Spain,14.0,2021.0,https://www.decantalo.com/uk/en/baluarte-roble-ribera-del-duero.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Goru Organic,8.97,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/goru-organic.html#/1-volume-75_cl/158-year-2020
5.0,5,red,75.0,Barón de Ley Finca Monasterio,19.73,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/finca-monasterio.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Idus de Vall-Llach,34.88,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/idus-de-vall-llach.html#/1-volume-75_cl/158-year-2020
4.7,3,red,75.0,Barón de Ley Varietales Maturana,13.26,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/baron-de-ley-varietales-maturana.html#/1-volume-75_cl/111-year-2018
4.3,3,red,75.0,Cune Roble Ribera,9.65,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/cune-roble-ribera.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Briego Supernova Reserva,18.83,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/supernova-reserva.html#/1-volume-75_cl/102-year-2016
5.0,4,red,75.0,Torre Muga,68.26,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/torre-muga.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Peña El Gato Natural,16.64,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/pena-el-gato-natural.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Pago de Carraovejas El Anejón,out of stock,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pago-de-carraovejas-el-anejon.html#/19-volume-magnum/111-year-2018
0.0,0,red,75.0,Piélago,out of stock,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pielago.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Santpere,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/santpere.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,La Vicalanda Gran Reserva,47.96,Spain,14.0,2015.0,https://www.decantalo.com/uk/en/la-vicalanda-gran-reserva.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Las Rocas de San Alejandro Garnacha,11.07,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/las-rocas-de-san-alejandro-garnacha.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Pam de Nas,34.36,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/pam-de-nas.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Malleolus de Sanchomartín,112.4,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/malleolus-de-sanchomartin.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Zárate Espadeiro,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/zarate-espadeiro.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,La Bienquerida,37.5,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/la-bienquerida.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Acústic Celler Auditori,40.5,Spain,15.0,2019.0,https://www.decantalo.com/uk/en/auditori.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Acústic Celler Auditori,40.5,Spain,15.0,2019.0,https://www.decantalo.com/uk/en/auditori.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Marañones,17.93,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/maranones.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Bracamonte Roble,9.52,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/bracamonte-roble.html#/1-volume-75_cl/114-year-2019
4.5,2,red,75.0,La Mula de la Quietud,64.22,Spain,15.5,2018.0,https://www.decantalo.com/uk/en/la-mula-de-la-quietud.html#/1-volume-75_cl/111-year-2018
4.5,2,red,75.0,Sierra Cantabria Selección,8.84,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/sierra-cantabria-seleccion.html#/19-volume-magnum/111-year-2018
0.0,0,red,75.0,Casa de la Ermita Crianza,10.64,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/casa-de-la-ermita-crianza.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Casa de la Ermita Crianza,10.64,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/casa-de-la-ermita-crianza.html#/19-volume-magnum/108-year-2015
5.0,2,red,75.0,Perfume de Sonsierra,27.84,Spain,13.8,2015.0,https://www.decantalo.com/uk/en/perfume-de-sonsierra.html#/1-volume-75_cl/108-year-2015
5.0,1,red,75.0,Finca Valpiedra Reserva,19.95,Spain,13.5,2015.0,https://www.decantalo.com/uk/en/finca-valpiedra-reserva.html#/19-volume-magnum/105-year-2014
5.0,2,red,75.0,Furvus,19.01,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/furvus.html#/1-volume-75_cl/158-year-2020
4.9,15,red,75.0,Faustino I Gran Reserva,19.35,Spain,13.5,2012.0,https://www.decantalo.com/uk/en/faustino-i-gran-reserva.html#/1-volume-75_cl/120-year-2012
4.5,2,red,75.0,Señorío de P. Peciña Reserva,15.53,Spain,13.5,2014.0,https://www.decantalo.com/uk/en/senorio-de-p--pecina-reserva.html#/19-volume-magnum/120-year-2012
0.0,0,red,75.0,Valderiz Juegabolos,31.66,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/valderiz-juegabolos.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Alvear Palacio Quemado Reserva,13.26,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/alvear-palacio-quemado-reserva.html#/1-volume-75_cl/102-year-2016
5.0,1,red,75.0,Quinta Milú,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/quinta-milu.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Azpilicueta Reserva,14.07,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/azpilicueta-reserva.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Cantos de Valpiedra,11.11,Spain,13.0,2017.0,https://www.decantalo.com/uk/en/cantos-de-valpiedra.html#/19-volume-magnum/180-year-2017
4.5,2,red,75.0,Sierra Cantabria Selección,8.84,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/sierra-cantabria-seleccion.html#/19-volume-magnum/114-year-2019
4.5,4,red,75.0,Lomba dos Ares,18.53,Spain,12.1,2020.0,https://www.decantalo.com/uk/en/lomba-dos-ares.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Tábula,22.18,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/tabula.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Ses Nines Negre,12.57,,13.0,2021.0,https://www.decantalo.com/uk/en/ses-nines-negre.html#/1-volume-75_cl/201-year-2021
4.5,2,red,75.0,Nita,14.2,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/nita.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Paco García Crianza,13.47,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/paco-garcia-crianza.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Lo Petit de la Casa,13.9,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/lo-petit-de-la-casa.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Cristóforo Crianza,7.68,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/cristoforo-crianza.html#/1-volume-75_cl/114-year-2019
4.5,2,red,75.0,Suertes del Marqués El Lance,15.92,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/suertes-del-marques-el-lance.html#/1-volume-75_cl/114-year-2019
4.0,1,red,75.0,Melior,10.21,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/melior.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Albiker,8.97,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/altun-albiker.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Albiker,8.97,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/altun-albiker.html#/1-volume-75_cl/201-year-2021
4.0,1,red,75.0,Gran Feudo Reserva,8.79,Spain,13.0,2016.0,https://www.decantalo.com/uk/en/gran-feudo-reserva.html#/1-volume-75_cl/102-year-2016
5.0,2,red,75.0,Celeste Crianza,19.43,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/celeste-crianza.html#/19-volume-magnum/114-year-2019
5.0,2,red,75.0,Celeste Crianza,19.43,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/celeste-crianza.html#/21-volume-3_liters_jeroboam/114-year-2019
5.0,1,red,75.0,Calderona Crianza,9.74,Spain,13.5,2014.0,https://www.decantalo.com/uk/en/calderona-crianza.html#/1-volume-75_cl/105-year-2014
4.5,2,red,75.0,La Mula de la Quietud,64.22,Spain,15.5,2018.0,https://www.decantalo.com/uk/en/la-mula-de-la-quietud.html#/19-volume-magnum/102-year-2016
0.0,0,red,75.0,Domaine Drouhin Pinot Noir,out of stock,United States,14.0,2019.0,https://www.decantalo.com/uk/en/domaine-drouhin-pinot-noir.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Montevertine Pian del Ciampolo,out of stock,Italy,12.5,2018.0,https://www.decantalo.com/uk/en/montevertine-pian-del-ciampolo.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Henri & Gilles Buisson Corton Grand Cru Le Rognet,out of stock,France,13.0,2014.0,https://www.decantalo.com/uk/en/henri-gilles-buisson-corton-grand-cru-le-rognet.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Elio Altare Barolo Arborina,79.45,Italy,14.5,2017.0,https://www.decantalo.com/uk/en/elio-altare-barolo-arborina.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Tentenublo Custero,15.57,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/tentenublo-custero.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Tentenublo Custero,15.57,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/tentenublo-custero.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Dominique Lafon Beaune 1er Cru Les Grèves,60.19,France,13.0,2017.0,https://www.decantalo.com/uk/en/dominique-lafon-beaune-1er-cru-les-greves.html#/1-volume-75_cl/180-year-2017
2.0,1,red,75.0,4 Monos Aguja del Fraile,21.32,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/4-monos-aguja-del-fraile.html#/1-volume-75_cl/111-year-2018
2.0,1,red,75.0,4 Monos Aguja del Fraile,21.32,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/4-monos-aguja-del-fraile.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Roberto Voerzio Barolo La Serra,358.63,Italy,14.5,2015.0,https://www.decantalo.com/uk/en/roberto-voerzio-barolo-la-serra.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Roberto Voerzio Barolo Brunate,358.63,Italy,14.5,2015.0,https://www.decantalo.com/uk/en/roberto-voerzio-barolo-brunate.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Heinrich St. Laurent,16.3,Austria,11.5,2019.0,https://www.decantalo.com/uk/en/heinrich-st--laurent.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Casa Castillo Micrit Monastrell,25.61,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/casa-castillo-micrit-monastrell.html#/1-volume-75_cl/111-year-2018
4.0,1,red,75.0,Pinino Brunello di Montalcino Riserva,62.13,Italy,14.5,2015.0,https://www.decantalo.com/uk/en/pinino-brunello-di-montalcino-riserva.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Jean-Claude Lapalu Croix des Rameaux,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/jean-claude-lapalu-croix-des-rameaux.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Vieux Château Certan,291.8,France,14.0,2017.0,https://www.decantalo.com/uk/en/vieux-chateau-certan.html#/19-volume-magnum/180-year-2017
0.0,0,red,75.0,Jean-Claude Lapalu Eau Forte,out of stock,France,14.0,2017.0,https://www.decantalo.com/uk/en/jean-claude-lapalu-eau-forte.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Joseph Voillot Pommard 1er Cru Les Pezerolles,out of stock,France,13.0,2017.0,https://www.decantalo.com/uk/en/joseph-voillot-pommard-1er-cru-les-pezerolles.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Gérard Marula Les Gruches,21.89,France,13.0,2017.0,https://www.decantalo.com/uk/en/gerard-marula-les-gruches.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,El Vínculo Reserva,18.92,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/el-vinculo-reserva.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Matías Michelini GarnaCHE,20.03,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/matias-michelini-garnache.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Pequeñas Puertas La Moribunda,29.56,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/pequenas-puertas-la-moribunda.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Joseph Drouhin Volnay,out of stock,France,13.0,2019.0,https://www.decantalo.com/uk/en/joseph-drouhin-volnay.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Alter Ego de Palmer,91.51,France,14.0,2017.0,https://www.decantalo.com/uk/en/alter-ego-de-palmer.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,COZs vm-Castelão,16.13,Portugal,12.5,2020.0,https://www.decantalo.com/uk/en/cozs-vm-castelao.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Roagna Barolo Pira,out of stock,Italy,13.5,2015.0,https://www.decantalo.com/uk/en/roagna-barolo-pira.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Pequeñas Puertas La Peli,29.56,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/pequenas-puertas-la-peli.html#/1-volume-75_cl/114-year-2019
5.0,1,red,,Cappellano Barolo Piè Rupestris,out of stock,Italy,,2006.0,https://www.decantalo.com/uk/en/cappellano-barolo-pie-rupestris.html#/1-volume-75_cl/141-year-2006
0.0,0,red,75.0,Elio Altare Cerretta Vigna Bricco Riserva Barolo,out of stock,Italy,14.5,2014.0,https://www.decantalo.com/uk/en/elio-altare-cerretta-vigna-bricco-riserva-barolo.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Domaine Georges Vernay Saint-Joseph Terres d'Encre,41.27,France,13.0,2018.0,https://www.decantalo.com/uk/en/domaine-georges-vernay-saint-joseph-terres-d-encre.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Vieux Château Certan,291.8,France,14.0,2017.0,https://www.decantalo.com/uk/en/vieux-chateau-certan.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Le Temps Fait Tout,14.76,France,13.5,2020.0,https://www.decantalo.com/uk/en/le-temps-fait-tout.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Sandrone Dolcetto d'Alba,14.41,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/sandrone-dolcetto-d-alba.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Le Temps Fait Tout,14.76,France,13.5,2020.0,https://www.decantalo.com/uk/en/le-temps-fait-tout.html#/19-volume-magnum/158-year-2020
0.0,0,red,75.0,Sentits Negres,19.01,Spain,14.5,2016.0,https://www.decantalo.com/uk/en/sentits-negres.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Pago de Carraovejas Cuesta de las Liebres,152.34,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pago-de-carraovejas-cuesta-de-las-liebres.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Pago de Carraovejas Cuesta de las Liebres,152.34,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pago-de-carraovejas-cuesta-de-las-liebres.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Pago de Carraovejas Cuesta de las Liebres,152.34,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pago-de-carraovejas-cuesta-de-las-liebres.html#/19-volume-magnum/111-year-2018
5.0,2,red,75.0,The Chocolate Block,22.39,South Africa,14.5,2020.0,https://www.decantalo.com/uk/en/the-chocolate-block.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Ca' Di Mat Valautín Garnacha,16.65,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/ca--di-mat-valautin-garnacha.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Cascina Fontana Dolcetto d'Alba,13.21,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/cascina-fontana-dolcetto-d-alba.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Sembro Roble,9.52,Spain,14.0,2021.0,https://www.decantalo.com/uk/en/sembro-roble.html#/1-volume-75_cl/201-year-2021
5.0,1,red,75.0,Verónica Ortega VO Versión Original,out of stock,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/veronica-ortega-vo-version-original.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Diez-Caballero Vendimia Seleccionada,18.53,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/diez-caballero-vendimia-seleccionada.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Daterra Camino de la Frontera Tinto,out of stock,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/daterra-camino-de-la-frontera-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Capannelle Solare,46.48,Italy,13.5,2011.0,https://www.decantalo.com/uk/en/capannelle-solare.html#/1-volume-75_cl/117-year-2011
0.0,0,red,75.0,Vieux Château Certan,291.8,France,14.0,2017.0,https://www.decantalo.com/uk/en/vieux-chateau-certan.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Capannelle Solare,46.48,Italy,13.5,2011.0,https://www.decantalo.com/uk/en/capannelle-solare.html#/1-volume-75_cl/141-year-2006
0.0,0,red,75.0,Capannelle Chianti Classico Riserva,33.38,Italy,13.0,2016.0,https://www.decantalo.com/uk/en/capannelle-chianti-classico-riserva.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Travaglini Il Sogno,out of stock,Italy,15.5,2016.0,https://www.decantalo.com/uk/en/travaglini-il-sogno.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Domaine Trapet Gevrey-Chambertin Ostrea,82.46,France,12.5,2019.0,https://www.decantalo.com/uk/en/domaine-trapet-gevrey-chambertin-ostrea.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Corte Armano Valpolicella Classico Le Bine,12.57,Italy,14.0,2021.0,https://www.decantalo.com/uk/en/corte-armano-valpolicella-classico.html#/1-volume-75_cl/201-year-2021
