name,Mix Case?,abv,year,size,country,wine_type,price,num_review,rating,url
Élan-Bise Syrah 2021,0,13.5,2021,750.0,France,Red Wine,16.99,42,4.0,https://www.laithwaites.co.uk/product/%C3%89lan-Bise-Syrah-2021/3502021
Renieri Brunello di Montalcino 2016,0,14.5,2016,750.0,Italy,Red Wine,70.0,1,5.0,https://www.laithwaites.co.uk/product/Renieri-Brunello-di-Montalcino-2016/1409516
Château Labégorce 2019,0,14.0,2019,750.0,France,Red Wine,31.0,1,5.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lab%C3%A9gorce-2019/0988019
The Silver Route Old Vine Tempranillo Syrah 2021,0,14.5,2021,750.0,Spain,Red Wine,11.49,419,3.7,https://www.laithwaites.co.uk/product/The-Silver-Route-Old-Vine-Tempranillo-Syrah-2021/2305521
Hacienda de Lluna Merlot 2021,0,14.0,2021,750.0,Spain,Red Wine,9.99,323,3.4,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Merlot-2021/1572121
The Mature Classics Collection,0,13.5,Collection,750.0,France,Red Wine,,,3.8,https://www.laithwaites.co.uk/product/The-Mature-Classics-Collection-2021/X13713
Vietti Barolo Castiglione 2018,0,14.0,2018,750.0,Italy,Red Wine,,,,https://www.laithwaites.co.uk/product/Vietti-Barolo-Castiglione-2018/3920318
Doohickey California Red Blend 2021,0,14.0,2021,750.0,USA,Red Wine,12.99,,,https://www.laithwaites.co.uk/product/Doohickey-California-Red-Blend-2021/1751521
Château Prieuré-les-Tours 2015,0,13.0,2015,750.0,France,Red Wine,18.99,5,3.6,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Prieur%C3%A9-les-Tours-2015/4202915
Sunday Roast Red Wines,0,14.5,Wines,750.0,Portugal,Red Wine,,,4.5,https://www.laithwaites.co.uk/product/Sunday-Roast-Red-Wines-2015/X13494
Domaine Mia Clos de la Marche Monopole Organic 2019,0,13.0,2019,750.0,France,Red Wine,35.0,,,https://www.laithwaites.co.uk/product/Domaine-Mia-Clos-de-la-Marche-Monopole-Organic-2019/4262519
Hosting a Houseful Malbecs,0,13.5,Malbecs,750.0,Argentina,Red Wine,,,3.6,https://www.laithwaites.co.uk/product/Hosting-a-Houseful-Malbecs-2019/X13547
Last Rays of Sun Wines,0,14.0,Wines,750.0,Spain,Red Wine,,,3.7,https://www.laithwaites.co.uk/product/Last-Rays-of-Sun-Wines-2019/X13413
Massivo Nero d'Avola 2021,0,13.5,2021,750.0,Italy,Red Wine,12.99,477,4.0,https://www.laithwaites.co.uk/product/Massivo-Nero-d'Avola-2021/0057821
Château Malartic-Lagravière 2014,0,13.5,2014,750.0,France,Red Wine,45.0,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-2014/3323114
Domaine Confuron-Gindre Nuits-St-Georges 2019,0,13.0,2019,750.0,France,Red Wine,60.0,,,https://www.laithwaites.co.uk/product/Domaine-Confuron-Gindre-Nuits-St-Georges-2019/2583419
Carravacas de Primicia Reserva Rioja 2015,0,14.5,2015,750.0,Spain,Red Wine,17.49,37,3.9,https://www.laithwaites.co.uk/product/Carravacas-de-Primicia-Reserva-Rioja-2015/0051615
Château Rochebert 2012,0,14.0,2012,750.0,France,Red Wine,13.99,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Rochebert-2012/4287912
Wind Down Red Wines,0,14.0,Wines,750.0,Australia,Red Wine,,,4.2,https://www.laithwaites.co.uk/product/Wind-Down-Red-Wines-2012/X13488
Duluc de Branaire Ducru 2015,0,13.0,2015,750.0,France,Red Wine,32.0,4,3.3,https://www.laithwaites.co.uk/product/Duluc-de-Branaire-Ducru-2015/1106715
HJ Fabre Barrel Selection Patagonia Malbec 2021,0,14.5,2021,750.0,Argentina,Red Wine,17.99,241,4.2,https://www.laithwaites.co.uk/product/HJ-Fabre-Barrel-Selection-Patagonia-Malbec-2021/0232421
Portuguese Black Reds Case,0,15.0,Case,750.0,Portugal,Red Wine,,,4.0,https://www.laithwaites.co.uk/product/Portuguese-Black-Reds-Case-2021/M16974
HJ Fabre GGG Malbec 2020,0,14.5,2020,750.0,Argentina,Red Wine,30.0,,,https://www.laithwaites.co.uk/product/HJ-Fabre-GGG-Malbec-2020/4003720
Château Branaire Ducru 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Branaire-Ducru-2021/1016021
Château Bellefont-Belcier 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Bellefont-Belcier-2021/2876021
Château Berliquet 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Berliquet-2021/1138421
Domaine de la Vougeraie Savigny 1er Cru Les Marconnets Organic 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-Savigny-1er-Cru-Les-Marconnets-Organic-2020/3501520
Essentials Reds,0,13.5,Reds,750.0,Spain,Red Wine,,,3.3,https://www.laithwaites.co.uk/product/Essentials-Reds-2020/M16458
Château Bélair-Monange 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-B%C3%A9lair-Monange-2021/1015621
Domaine de la Vougeraie Côte de Beaune Les Pierres Blanches Rouge Organic 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-C%C3%B4te-de-Beaune-Les-Pierres-Blanches-Rouge-Organic-2020/3148520
Château Mauvesin Barton 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Mauvesin-Barton-2020/1470520
Château Les Grands Maréchaux 2020,0,TBC,2020,750.0,France,Red Wine,,30,4.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Grands-Mar%C3%A9chaux-2020/1914120
Château Sénéjac 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-S%C3%A9n%C3%A9jac-2020/0387620
Château Puygueraud 2020,0,TBC,2020,750.0,France,Red Wine,,1,3.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Puygueraud-2020/3267020
Château d'Arsac 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-d'Arsac-2020/2318620
Château de Fieuzal 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Fieuzal-2020/2840420
Domaine Joseph Colin Chassagne-Montrachet Rouge 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Chassagne-Montrachet-Rouge-2020/3777420
Château Beau Site 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Beau-Site-2020/1015720
Château Saint Pierre 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Saint-Pierre-2021/1935021
Maison Roche de Bellene Gevrey-Chambertin 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Gevrey-Chambertin-2020/1521020
Tyrrell's Blacksmith's Hut Shiraz 2021,0,14.5,2021,750.0,Australia,Red Wine,19.99,4,3.8,https://www.laithwaites.co.uk/product/Tyrrell's-Blacksmith's-Hut-Shiraz-2021/2395721
Château Malescot-St-Exupéry 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malescot-St-Exup%C3%A9ry-2021/3325721
Château La Mission Haut-Brion Rouge 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Mission-Haut-Brion-Rouge-2021/1138721
Maison Roche de Bellene Latricieres Chambertin Grand Cru 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Latricieres-Chambertin-Grand-Cru-2020/4225920
Château Léoville-Las Cases 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-L%C3%A9oville-Las-Cases-2021/1020121
Château Laroze 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Laroze-2020/4135820
Clos du Marquis St Julien 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Clos-du-Marquis-St-Julien-2020/3325520
Torbreck Factor 2019,0,TBC,2019,750.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-Factor-2019/4289019
Ferraton Père et Fils Les Pichères Crozes-Hermitage 2020,0,TBC,2020,750.0,France,Red Wine,,1,4.0,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Les-Pich%C3%A8res-Crozes-Hermitage-2020/2490920
Château de Francs Les Cerisiers 2020,0,TBC,2020,750.0,France,Red Wine,,1,4.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Francs-Les-Cerisiers-2020/2326120
Domaine Montirius Confidentiel Gigondas 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Montirius-Confidentiel-Gigondas-2020/3122020
Domaine Courbis Saint-Joseph 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Courbis-Saint-Joseph-2020/3030020
Château Branaire Ducru 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Branaire-Ducru-2020/1016020
Château Chantalouette 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Chantalouette-2021/1047121
Château Pichon-Longueville Baron 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pichon-Longueville-Baron-2021/0921621
Domaine de la Vougeraie Pommard Les Petits Noizons Organic 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-Pommard-Les-Petits-Noizons-Organic-2020/3543020
Maison Roche de Bellene Pommard Les Vignots 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Pommard-Les-Vignots-2020/4226020
Le Clarence de Haut Brion 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Le-Clarence-de-Haut-Brion-2021/1032621
Torbreck RunRig Barossa Valley Shiraz 2019,0,TBC,2019,750.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-RunRig-Barossa-Valley-Shiraz-2019/2108119
Château Talbot 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Talbot-2021/3325621
Château Fonroque 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Fonroque-2021/1795021
Château de Fonbel 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Fonbel-2020/1037720
Château Ferriere 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Ferriere-2021/1028921
Château Gigault Cuvée Viva 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gigault-Cuv%C3%A9e-Viva-2020/0934920
Chapoutier Les Meysonniers Crozes-Hermitage 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-Les-Meysonniers-Crozes-Hermitage-2020/1063720
Château Lynch-Bages 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lynch-Bages-2021/2342521
Vieux Château Saint André 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Vieux-Ch%C3%A2teau-Saint-Andr%C3%A9-2020/2344720
Château de Pougelon Clos Reisser 2020,0,13.5,2020,750.0,France,Red Wine,16.49,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Pougelon-Clos-Reisser-2020/4205820
Château Batailley 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Batailley-2021/0918521
Pinot Noir Six,0,13.5,Six,750.0,USA,Red Wine,,,3.6,https://www.laithwaites.co.uk/product/Pinot-Noir-Six-2021/X13802
Château Laroque 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Laroque-2020/3826420
Bordeaux Mix,1,,,,,,,,,
Rich Rhône Reds Mix,1,,,,,,,,,
Château Marsau 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Marsau-2021/3602021
Black Reds Mix,1,,,,,,,,,
Domaine de Bellene Vosne-Romanee 1er Cru Suchots 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Bellene-Vosne-Romanee-1er-Cru-Suchots-2020/4226220
Château Cos d'Estournel 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Cos-d'Estournel-2021/0919521
Domaine Grivot Côteaux Bourguignons 2020,0,TBC,2020,750.0,France,Red Wine,,1,5.0,https://www.laithwaites.co.uk/product/Domaine-Grivot-C%C3%B4teaux-Bourguignons-2020/2577120
Château Les-Ormes-de-Pez 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Ormes-de-Pez-2020/1065020
Domaine Jean Chauvenet Nuits St Georges 1er Cru Les Perrières 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Jean-Chauvenet-Nuits-St-Georges-1er-Cru-Les-Perri%C3%A8res-2020/1884220
Clos des Papes Châteauneuf-du-Pape 2020,0,15.0,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Clos-des-Papes-Ch%C3%A2teauneuf-du-Pape-2020/0946820
Château Lanessan 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lanessan-2021/4268821
Château Larcis Ducasse 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Larcis-Ducasse-2021/3326021
Laroze de Drouhin Fixin 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Laroze-de-Drouhin-Fixin-2020/2547720
Ferraton Père et Fils Ermitage Les Dionnières 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Ermitage-Les-Dionni%C3%A8res-2020/2491920
Château du Gazin 2018,0,14.5,2018,750.0,France,Red Wine,18.99,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-du-Gazin-2018/4280218
Beaujolais Mix,1,,,,,,,,,
Château Plince Pomerol 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Plince-Pomerol-2020/0950720
Domaine de Bellene Nuits-Saint-Georges 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Bellene-Nuits-Saint-Georges-2020/4237820
Ultimate Portugal Mix,1,,,,,,,,,
Châteauneuf-du-Pape Mix,1,,,,,,,,,
Château Lynch-Moussas 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lynch-Moussas-2020/1020720
Domaine de la Vougeraie Gevrey-Chambertin La Justice Organic 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-Gevrey-Chambertin-La-Justice-Organic-2020/3543120
Domaine Courbis Les Eygats Cornas 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Courbis-Les-Eygats-Cornas-2020/2215620
Domaine de la Vougeraie Volnay Organic 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-Volnay-Organic-2020/2374320
Château de Courlat Cuvée Jean Baptiste 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Courlat-Cuv%C3%A9e-Jean-Baptiste-2020/1091620
Domaine Drouhin-Laroze Gevrey-Chambertin 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Drouhin-Laroze-Gevrey-Chambertin-2020/1044420
Château Léoville-Poyferré 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-L%C3%A9oville-Poyferr%C3%A9-2021/1020221
Christmas Rioja Mix,1,,,,,,,,,
Beaujolais Six,0,13.0,Six,750.0,France,Red Wine,,,4.0,https://www.laithwaites.co.uk/product/Beaujolais-Six-2021/X13803
Château La Fleur-Pétrus 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Fleur-P%C3%A9trus-2021/1070321
Argentinian Malbec Mix,1,,,,,,,,,
Domaine Jean Chauvenet Nuits-St-Georges 2020,0,TBC,2020,750.0,France,Red Wine,,1,4.0,https://www.laithwaites.co.uk/product/Domaine-Jean-Chauvenet-Nuits-St-Georges-2020/2831120
Domaine Montirius Jardin Secrete Côtes du Rhône 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Montirius-Jardin-Secrete-C%C3%B4tes-du-Rh%C3%B4ne-2020/3031820
Domaine de Mourchon Séguret Grand Réserve Côtes du Rhône Vil 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Mourchon-S%C3%A9guret-Grand-R%C3%A9serve-C%C3%B4tes-du-Rh%C3%B4ne-Vil-2020/0938120
Château La Serre 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Serre-2021/1145721
Château Sansonnet 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Sansonnet-2021/3822621
Reserve de la Comtesse Pauillac 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Reserve-de-la-Comtesse-Pauillac-2021/1128121
Domaine Felettig Nuits-Saint-Georges 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Felettig-Nuits-Saint-Georges-2020/3160120
Coudoulet de Beaucastel Côtes du Rhône 2020,0,14.5,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Coudoulet-de-Beaucastel-C%C3%B4tes-du-Rh%C3%B4ne-2020/1035820
Château Mouton Rothschild 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Mouton-Rothschild-2021/1048221
Château Angludet 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Angludet-2021/1066221
Château Labégorce 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lab%C3%A9gorce-2020/0988020
Château Malartic-Lagravière 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-2021/3323121
Domaine Rostaing Les Lézardes Syrah 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Rostaing-Les-L%C3%A9zardes-Syrah-2020/3939320
Domaine Georges Lignier Clos de la Roche Grand Cru 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Georges-Lignier-Clos-de-la-Roche-Grand-Cru-2020/2433420
Mature Bordeaux Christmas Mix,1,,,,,,,,,
Bestselling Aussie Reds Mix,1,,,,,,,,,
Domaine Courbis La Cotte Sud Saint Joseph 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Courbis-La-Cotte-Sud-Saint-Joseph-2020/3031520
Domaine Matrot Bourgogne Rouge 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Matrot-Bourgogne-Rouge-2020/2581120
Le Petit Mouton de Mouton Rothschild 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Le-Petit-Mouton-de-Mouton-Rothschild-2021/1040121
Château Peymouton 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Peymouton-2021/4134221
Ferraton Père et Fils Lieu Dit Saint-Joseph 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Lieu-Dit-Saint-Joseph-2020/2491820
Château L'Evangile 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-L'Evangile-2021/1020521
Domaine Montirius La Terre des Aînés Gigondas 2020,0,TBC,2020,750.0,France,Red Wine,,1,5.0,https://www.laithwaites.co.uk/product/Domaine-Montirius-La-Terre-des-A%C3%AEn%C3%A9s-Gigondas-2020/3096020
Stéphane Ogier Syrah de Seyssuel L'Âme Soeur 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/St%C3%A9phane-Ogier-Syrah-de-Seyssuel-L'%C3%82me-Soeur-2020/3561020
Château Pédesclaux 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-P%C3%A9desclaux-2021/1075121
Domaine Les Pallières Racines 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Les-Palli%C3%A8res-Racines-2020/3920520
Château Labégorce 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lab%C3%A9gorce-2021/0988021
Domaine de Chevalier 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Chevalier-2021/4277721
Italian Black Reds Mix,1,,,,,,,,,
Torbreck Cuvée Juveniles 2021,0,TBC,2021,750.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-Cuv%C3%A9e-Juveniles-2021/4289421
Château Léoville-Barton 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-L%C3%A9oville-Barton-2020/2629520
Château Marquis d'Alesme 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Marquis-d'Alesme-2021/3326321
Torbreck The Struie 2020,0,TBC,2020,750.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-The-Struie-2020/2460520
Château Langoa Barton 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Langoa-Barton-2021/0920921
Château Haut-Brisson 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Haut-Brisson-2020/3818020
Château Marquis d'Alesme 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Marquis-d'Alesme-2020/3326320
Pavillon Rouge du Château Margaux 2021,0,TBC,2021,750.0,France,Red Wine,,2,4.5,https://www.laithwaites.co.uk/product/Pavillon-Rouge-du-Ch%C3%A2teau-Margaux-2021/2442321
Reserve de la Comtesse Pauillac 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Reserve-de-la-Comtesse-Pauillac-2021/4278921
Domaine Felettig Bourgogne 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Felettig-Bourgogne-2020/3160320
Château Langoa Barton 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Langoa-Barton-2020/0920920
Château Figeac 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Figeac-2021/0919821
Domaine Matrot Monthelie 2020,0,TBC,2020,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Matrot-Monthelie-2020/4225720
Château Meyney 2021,0,TBC,2021,750.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Meyney-2021/1422921
Merlot Mix,1,,,,,,,,,
