,name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score,retailer
6109,Château Duhart-Milon,13,2018,75,France,Red,100.95,0,0,https://www.decantalo.com/uk/en/chateau-duhart-milon.html#/1-volume-75_cl/180-year-2017,FRA,100.95,2.004106323,100.95,4,0,decantalo
6110,Château Duhart-Milon,13,2018,75,France,Red,100.95,0,0,https://www.decantalo.com/uk/en/chateau-duhart-milon.html#/1-volume-75_cl/111-year-2018,FRA,100.95,2.004106323,100.95,4,0,decantalo
6111,Le Petit Mouton,12.5,2018,75,France,Red,326.21,0,0,https://www.decantalo.com/uk/en/le-petit-mouton.html#/1-volume-75_cl/102-year-2016,FRA,326.21,2.51349727,326.21,4,0,decantalo
6112,Le Petit Mouton,12.5,2018,75,France,Red,326.21,0,0,https://www.decantalo.com/uk/en/le-petit-mouton.html#/1-volume-75_cl/111-year-2018,FRA,326.21,2.51349727,326.21,4,0,decantalo
6113,Le Petit Mouton,12.5,2018,75,France,Red,326.21,0,0,https://www.decantalo.com/uk/en/le-petit-mouton.html#/1-volume-75_cl/180-year-2017,FRA,326.21,2.51349727,326.21,4,0,decantalo
6114,Château Lafite Rothschild Carruades de Lafite,14,2018,75,France,Red,389.5,0,0,https://www.decantalo.com/uk/en/carruades-de-lafite.html#/1-volume-75_cl/102-year-2016,FRA,389.5,2.590507462,389.5,4,0,decantalo
6115,Château Lafite Rothschild Carruades de Lafite,14,2018,75,France,Red,389.5,0,0,https://www.decantalo.com/uk/en/carruades-de-lafite.html#/1-volume-75_cl/111-year-2018,FRA,389.5,2.590507462,389.5,4,0,decantalo
6116,Château Cos d'Estournel Les Pagodes de Cos,14,2019,75,France,Red,62.16,0,0,https://www.decantalo.com/uk/en/les-pagodes-de-cos.html#/1-volume-75_cl/114-year-2019,FRA,62.16,1.793511006,62.16,3,0,decantalo
6117,Selvanevada,13,2020,75,Spain,Red,10.94,0,0,https://www.decantalo.com/uk/en/selvanevada.html#/1-volume-75_cl/158-year-2020,ESP,10.94,1.039017322,10.94,2,0,decantalo
6118,Almaviva,14.5,2018,75,Chile,Red,151.66,0,0,https://www.decantalo.com/uk/en/almaviva.html#/1-volume-75_cl/111-year-2018,CHL,151.66,2.180871052,151.66,4,0,decantalo
6119,Craggy Range Te Muna Pinot Noir,13,2019,75,New Zealand,Red,52.27,0,0,https://www.decantalo.com/uk/en/craggy-range-te-muna-pinot-noir.html#/1-volume-75_cl/114-year-2019,NZL,52.27,1.7182525,52.27,3,0,decantalo
6120,Kanonkop Cabernet Sauvignon,14.7,2017,75,South Africa,Red,36.21,0,0,https://www.decantalo.com/uk/en/kanonkop-cabernet-sauvignon.html#/1-volume-75_cl/180-year-2017,ZAF,36.21,1.558828525,36.21,5,0,decantalo
6121,Saxenburg Private Collection Shiraz,14,2017,75,South Africa,Red,25.42,0,0,https://www.decantalo.com/uk/en/saxenburg-private-collection-shiraz.html#/1-volume-75_cl/180-year-2017,ZAF,25.42,1.405175546,25.42,5,0,decantalo
6122,Ramón Bilbao Reserva,13.5,2016,75,Spain,Red,13.51,12,4.9,https://www.decantalo.com/uk/en/ramon-bilbao-reserva.html#/19-volume-magnum/108-year-2015,ESP,13.51,1.130655349,13.51,6,4.9,decantalo
6123,Marc Brédif Chinon,12.5,2019,75,France,Red,16.73,0,0,https://www.decantalo.com/uk/en/marc-bredif-chinon.html#/1-volume-75_cl/114-year-2019,FRA,16.73,1.223495941,16.73,3,0,decantalo
6124,Quinta Quietud,15,2016,75,Spain,Red,20.59,0,0,https://www.decantalo.com/uk/en/quinta-quietud.html#/1-volume-75_cl/102-year-2016,ESP,20.59,1.313656347,20.59,6,0,decantalo
6125,Tras da Canda Tinto,13,2019,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/tras-da-canda-tinto.html#/1-volume-75_cl/111-year-2018,ESP,,,,3,0,decantalo
6126,Remirez de Ganuza Gran Reserva,14,2012,75,Spain,Red,85.97,0,0,https://www.decantalo.com/uk/en/remirez-de-ganuza-gran-reserva.html#/1-volume-75_cl/120-year-2012,ESP,85.97,1.934346927,85.97,10,0,decantalo
6127,Trimbach Pinot Noir Réserve,13.5,2020,75,France,Red,20.52,0,0,https://www.decantalo.com/uk/en/trimbach-pinot-noir-reserve.html#/1-volume-75_cl/158-year-2020,FRA,20.52,1.312177356,20.52,2,0,decantalo
6128,Albamar O Esteiro,12.5,2018,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/albamar-o-esteiro.html#/1-volume-75_cl/111-year-2018,ESP,,,,4,0,decantalo
6129,Prádio Mencia,14.5,2019,75,Spain,Red,17.46,0,0,https://www.decantalo.com/uk/en/pradio-mencia.html#/1-volume-75_cl/114-year-2019,ESP,17.46,1.242044239,17.46,3,0,decantalo
6130,Ultreia Petra,13.5,2018,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/ultreia-petra.html#/1-volume-75_cl/111-year-2018,ESP,,,,4,0,decantalo
6131,Heinrich St. Laurent Rosen,11,2017,75,Austria,Red,,0,0,https://www.decantalo.com/uk/en/heinrich-st--laurent-rosen.html#/1-volume-75_cl/180-year-2017,AUT,,,,5,0,decantalo
6132,Bruno Duchêne Le Banyuls de Môman,16.5,2021,75,France,Red,37.45,0,0,https://www.decantalo.com/uk/en/bruno-duchene-le-banyuls-de-moman.html#/1-volume-75_cl/201-year-2021,FRA,37.45,1.573451822,37.45,1,0,decantalo
6133,Ultreia Cova de la Raposa,13.5,2018,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/ultreia-cova-de-la-raposa.html#/1-volume-75_cl/111-year-2018,ESP,,,,4,0,decantalo
6134,Viña Escarlata,13.5,2014,75,Spain,Red,13.51,0,0,https://www.decantalo.com/uk/en/vina-escarlata.html#/1-volume-75_cl/105-year-2014,ESP,13.51,1.130655349,13.51,8,0,decantalo
6135,Elio Altare Barbera d'Alba,14.5,2020,75,Italy,Red,,1,5,https://www.decantalo.com/uk/en/elio-altare-barbera-d-alba.html#/1-volume-75_cl/158-year-2020,ITA,,,,2,0,decantalo
6136,Elio Altare Dolcetto d'Alba,13.5,2019,75,Italy,Red,,0,0,https://www.decantalo.com/uk/en/elio-altare-dolcetto-d-alba.html#/1-volume-75_cl/114-year-2019,ITA,,,,3,0,decantalo
6137,Heinrich Pannobile,12.5,2017,75,Austria,Red,,0,0,https://www.decantalo.com/uk/en/heinrich-pannobile.html#/1-volume-75_cl/180-year-2017,AUT,,,,5,0,decantalo
6138,Tras da Canda Tinto,13,2019,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/tras-da-canda-tinto.html#/1-volume-75_cl/114-year-2019,ESP,,,,3,0,decantalo
6139,Antoine Sunier Morgon,12.5,2019,75,France,Red,,0,0,https://www.decantalo.com/uk/en/antoine-sunier-morgon.html#/1-volume-75_cl/114-year-2019,FRA,,,,3,0,decantalo
6140,Cascina Delle Rose Donna Elena Barbera d'Alba Superiore,15,2019,75,Italy,Red,26.94,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-donna-elena-barbera-d-alba-superiore.html#/1-volume-75_cl/114-year-2019,ITA,26.94,1.430397591,26.94,3,0,decantalo
6141,Heinrich Pinot Noir,12,2020,75,Austria,Red,13.57,0,0,https://www.decantalo.com/uk/en/heinrich-pinot-noir.html#/1-volume-75_cl/158-year-2020,AUT,13.57,1.132579848,13.57,2,0,decantalo
6142,Salvioni Brunello di Montalcino,13.5,2015,75,Italy,Red,,0,0,https://www.decantalo.com/uk/en/salvioni-brunello-di-montalcino.html#/1-volume-75_cl/108-year-2015,ITA,,,,7,0,decantalo
6143,Salvioni Rosso di Montalcino,13.5,2018,75,Italy,Red,,1,5,https://www.decantalo.com/uk/en/salvioni-rosso-di-montalcino.html#/1-volume-75_cl/111-year-2018,ITA,,,,4,0,decantalo
6144,Acusp,13.5,2018,75,Spain,Red,35.22,0,0,https://www.decantalo.com/uk/en/acusp.html#/1-volume-75_cl/111-year-2018,ESP,35.22,1.546789352,35.22,4,0,decantalo
6145,Acusp,13.5,2018,75,Spain,Red,35.22,0,0,https://www.decantalo.com/uk/en/acusp.html#/19-volume-magnum/111-year-2018,ESP,35.22,1.546789352,35.22,4,0,decantalo
6146,Antoine Sunier Régnié,13.5,2019,75,France,Red,20.14,0,0,https://www.decantalo.com/uk/en/antoine-sunier-regnie.html#/1-volume-75_cl/114-year-2019,FRA,20.14,1.304059466,20.14,3,0,decantalo
6147,Beronia Selección 198 Barricas,14,2015,75,Spain,Red,26.21,1,5,https://www.decantalo.com/uk/en/beronia-seleccion-198-barricas.html#/1-volume-75_cl/108-year-2015,ESP,26.21,1.418467021,26.21,7,0,decantalo
6148,Cascina Delle Rose Dolcetto d'Alba A Elizabeth,12.5,2021,75,Italy,Red,17.33,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-dolcetto-d-alba-a-elizabeth.html#/1-volume-75_cl/201-year-2021,ITA,17.33,1.238798563,17.33,1,0,decantalo
6149,Cascina Delle Rose Nebbiolo,13.5,2021,75,Italy,Red,24.63,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-nebbiolo.html#/1-volume-75_cl/158-year-2020,ITA,24.63,1.391464412,24.63,1,0,decantalo
6150,Cascina Delle Rose Nebbiolo,13.5,2021,75,Italy,Red,24.63,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-nebbiolo.html#/1-volume-75_cl/201-year-2021,ITA,24.63,1.391464412,24.63,1,0,decantalo
6151,Cascina Delle Rose Tre Stelle,14,2019,75,Italy,Red,60.53,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-tre-stelle.html#/1-volume-75_cl/114-year-2019,ITA,60.53,1.781970674,60.53,3,0,decantalo
6152,Fuentespina Reserva,14,2017,75,Spain,Red,17.2,0,0,https://www.decantalo.com/uk/en/fuentespina-reserva.html#/1-volume-75_cl/102-year-2016,ESP,17.2,1.235528447,17.2,5,0,decantalo
6153,Château Romassan Rouge,13,2017,75,France,Red,54.8,1,5,https://www.decantalo.com/uk/en/chateau-romassan-rouge.html#/1-volume-75_cl/180-year-2017,FRA,54.8,1.738780558,54.8,5,0,decantalo
6154,Ponte da Boga Capricho de Merenzao,14,2017,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/ponte-da-boga-capricho-de-merenzao.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
6155,Julien Courtois Ancestral,13,2015,75,France,Red,,0,0,https://www.decantalo.com/uk/en/julien-courtois-ancestral.html#/1-volume-75_cl/108-year-2015,FRA,,,,7,0,decantalo
6156,Reyneke Organic Shiraz Cabernet Sauvignon,14.15,2020,75,South Africa,Red,14.37,0,0,https://www.decantalo.com/uk/en/reyneke-organic-shiraz-cabernet-sauvignon.html#/1-volume-75_cl/114-year-2019,ZAF,14.37,1.157456768,14.37,2,0,decantalo
6157,Reyneke Organic Shiraz Cabernet Sauvignon,14.15,2020,75,South Africa,Red,14.37,0,0,https://www.decantalo.com/uk/en/reyneke-organic-shiraz-cabernet-sauvignon.html#/1-volume-75_cl/158-year-2020,ZAF,14.37,1.157456768,14.37,2,0,decantalo
6158,Reyneke Reserve Red,13.6,2017,75,South Africa,Red,39.08,0,0,https://www.decantalo.com/uk/en/reyneke-reserve-red.html#/1-volume-75_cl/180-year-2017,ZAF,39.08,1.591954555,39.08,5,0,decantalo
6159,The Sadie Family Pofadder,13,2020,75,South Africa,Red,,1,5,https://www.decantalo.com/uk/en/the-sadie-family-pofadder.html#/1-volume-75_cl/158-year-2020,ZAF,,,,2,0,decantalo
6160,Curii Una noche y un dia,13.5,2020,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/curii-una-noche-y-un-dia.html#/1-volume-75_cl/158-year-2020,ESP,,,,2,0,decantalo
6161,Curii,12.5,2019,75,Spain,Red,23.34,0,0,https://www.decantalo.com/uk/en/curii.html#/1-volume-75_cl/114-year-2019,ESP,23.34,1.368100852,23.34,3,0,decantalo
6162,Itsasmendi Eklipse,13.5,2017,75,Spain,Red,22.27,0,0,https://www.decantalo.com/uk/en/itsasmendi-eklipse.html#/1-volume-75_cl/180-year-2017,ESP,22.27,1.347720217,22.27,5,0,decantalo
6163,Capçanes Peraj Ha'abib Pinot Noir,14,2020,75,Spain,Red,23.94,1,4,https://www.decantalo.com/uk/en/capcanes-peraj-ha-abib-pinot-noir.html#/1-volume-75_cl/158-year-2020,ESP,23.94,1.379124146,23.94,2,0,decantalo
6164,Ceretto Barbaresco Bricco Asili,14,2014,75,Italy,Red,168.37,0,0,https://www.decantalo.com/uk/en/ceretto-barbaresco-bricco-asili.html#/1-volume-75_cl/105-year-2014,ITA,168.37,2.226264712,168.37,8,0,decantalo
6165,Ceretto Barbaresco Bernadot,14,2013,75,Italy,Red,106.09,0,0,https://www.decantalo.com/uk/en/ceretto-barbaresco-bernadot.html#/1-volume-75_cl/128-year-2013,ITA,106.09,2.025674449,106.09,9,0,decantalo
6166,Benoit Courault La Coulée,12.5,2016,75,France,Red,,0,0,https://www.decantalo.com/uk/en/benoit-courault-la-coulee.html#/1-volume-75_cl/102-year-2016,FRA,,,,6,0,decantalo
6167,Finca La Emperatriz Viñedo Singular Tinto,14.5,2017,75,Spain,Red,34.32,0,0,https://www.decantalo.com/uk/en/finca-la-emperatriz-vinedo-singular.html#/1-volume-75_cl/180-year-2017,ESP,34.32,1.535547279,34.32,5,0,decantalo
6168,Julien Courtois Elements,12.5,2015,75,France,Red,,0,0,https://www.decantalo.com/uk/en/julien-courtois-elements.html#/1-volume-75_cl/108-year-2015,FRA,,,,7,0,decantalo
6169,Pinino Rosso di Montalcino,13.5,2016,75,Italy,Red,18.4,0,0,https://www.decantalo.com/uk/en/pinino-rosso-di-montalcino.html#/1-volume-75_cl/102-year-2016,ITA,18.4,1.264817823,18.4,6,0,decantalo
6170,Ceretto Barolo Bussia,14.5,2016,75,Italy,Red,,0,0,https://www.decantalo.com/uk/en/ceretto-barolo-bussia.html#/1-volume-75_cl/102-year-2016,ITA,,,,6,0,decantalo
6171,Ceretto Dolcetto d'Alba Rossana,13.5,2020,75,Italy,Red,17.14,0,0,https://www.decantalo.com/uk/en/ceretto-dolcetto-d-alba-rossana.html#/1-volume-75_cl/158-year-2020,ITA,17.14,1.234010818,17.14,2,0,decantalo
6172,Le Macchiole Scrio,14.5,2017,75,Italy,Red,117.72,0,0,https://www.decantalo.com/uk/en/le-macchiole-scrio.html#/1-volume-75_cl/180-year-2017,ITA,117.72,2.070850253,117.72,5,0,decantalo
6173,Daterra Tabernario,12,2019,75,Spain,Red,14.07,0,0,https://www.decantalo.com/uk/en/daterra-tabernario.html#/1-volume-75_cl/114-year-2019,ESP,14.07,1.148294097,14.07,3,0,decantalo
6174,La Maison Romane Bourgogne Rouge,12.5,2019,75,France,Red,,0,0,https://www.decantalo.com/uk/en/la-maison-romane-bourgogne-rouge.html#/1-volume-75_cl/114-year-2019,FRA,,,,3,0,decantalo
6175,La Maison Romane Gevrey-Chambertin La Justice,12.5,2020,75,France,Red,75.72,0,0,https://www.decantalo.com/uk/en/la-maison-romane-gevrey-chambertin-la-justice.html#/1-volume-75_cl/158-year-2020,FRA,75.72,1.879210605,75.72,2,0,decantalo
6176,Beronia Graciano,14,2017,75,Spain,Red,14.03,0,0,https://www.decantalo.com/uk/en/beronia-graciano.html#/1-volume-75_cl/180-year-2017,ESP,14.03,1.147057671,14.03,5,0,decantalo
6177,Philippe Pacalet Moulin à Vent,12.5,2019,75,France,Red,,0,0,https://www.decantalo.com/uk/en/philippe-pacalet-moulin-a-vent.html#/1-volume-75_cl/114-year-2019,FRA,,,,3,0,decantalo
6178,Domaine Rostaing Côte-Rôtie La Landonne,14,2017,75,France,Red,,0,0,https://www.decantalo.com/uk/en/domaine-rostaing-cote-rotie-la-landonne.html#/1-volume-75_cl/180-year-2017,FRA,,,,5,0,decantalo
6179,Barco del Corneta Prapetisco,13,2017,75,Spain,Red,14.89,0,0,https://www.decantalo.com/uk/en/barco-del-corneta-prapetisco.html#/1-volume-75_cl/180-year-2017,ESP,14.89,1.172894698,14.89,5,0,decantalo
6180,Philippe Pacalet Échézeaux Grand Cru,13,2018,75,France,Red,,0,0,https://www.decantalo.com/uk/en/philippe-pacalet-echezeaux-grand-cru.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
6181,Lynch Réserve Rouge,13.5,2017,75,France,Red,14.4,1,4,https://www.decantalo.com/uk/en/lynch-reserve-rouge.html#/1-volume-75_cl/180-year-2017,FRA,14.4,1.158362492,14.4,5,0,decantalo
6182,Cascina Delle Rose Rio Sordo,13,2019,75,Italy,Red,,0,0,https://www.decantalo.com/uk/en/cascina-delle-rose-rio-sordo.html#/1-volume-75_cl/114-year-2019,ITA,,,,3,0,decantalo
6183,Ponte da Boga Porto de Lobos,13,2017,75,Spain,Red,,1,5,https://www.decantalo.com/uk/en/ponte-da-boga-porto-de-lobos.html#/1-volume-75_cl/180-year-2017,ESP,,,,5,0,decantalo
6184,Badenhorst Secateurs Red Blend,13.4,2019,75,South Africa,Red,,0,0,https://www.decantalo.com/uk/en/badenhorst-secateurs-red-blend.html#/1-volume-75_cl/114-year-2019,ZAF,,,,3,0,decantalo
6185,Amaren Selección de Viñedos,14.5,2019,75,Spain,Red,15.14,0,0,https://www.decantalo.com/uk/en/amaren-seleccion-vinedos.html#/1-volume-75_cl/114-year-2019,ESP,15.14,1.180125875,15.14,3,0,decantalo
6186,Joan d'Anguera L'Hostal,14,2014,75,Spain,Red,76.11,0,0,https://www.decantalo.com/uk/en/joan-d-anguera-l-hostal.html#/1-volume-75_cl/105-year-2014,ESP,76.11,1.881441722,76.11,8,0,decantalo
6187,Alceño Monastrell 12,14.5,2019,75,Spain,Red,12.4,1,3,https://www.decantalo.com/uk/en/alceno-monastrell-12.html#/1-volume-75_cl/114-year-2019,ESP,12.4,1.093421685,12.4,3,0,decantalo
6188,L'Infernal Fons Clar,14.7,2016,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/l-infernal-fons-clar.html#/1-volume-75_cl/102-year-2016,ESP,,,,6,0,decantalo
6189,Albet i Noya Finca La Milana,14,2018,75,Spain,Red,23.3,0,0,https://www.decantalo.com/uk/en/albet-i-noya-finca-la-milana.html#/1-volume-75_cl/111-year-2018,ESP,23.3,1.367355921,23.3,4,0,decantalo
6190,L'Infernal El Casot,13.5,2016,75,Spain,Red,,0,0,https://www.decantalo.com/uk/en/l-infernal-el-casot.html#/1-volume-75_cl/102-year-2016,ESP,,,,6,0,decantalo
6191,El Titan del Bendito,15.5,2019,75,Spain,Red,50.71,3,5,https://www.decantalo.com/uk/en/el-titan-del-bendito.html#/1-volume-75_cl/114-year-2019,ESP,50.71,1.705093611,50.71,3,0,decantalo
6192,Cruz de Alba Crianza,14.5,2019,75,Spain,Red,18.7,0,0,https://www.decantalo.com/uk/en/cruz-de-alba-crianza.html#/1-volume-75_cl/114-year-2019,ESP,18.7,1.271841607,18.7,3,0,decantalo
6193,Bestué Finca Rableros,14,2019,75,Spain,Red,9.44,0,0,https://www.decantalo.com/uk/en/bestue-finca-rableros.html#/1-volume-75_cl/114-year-2019,ESP,9.44,0.974971994,9.44,3,0,decantalo
6194,Albet i Noya Col·lecció Syrah,14,2018,75,Spain,Red,20.25,0,0,https://www.decantalo.com/uk/en/albet-i-noya-colleccio-syrah.html#/1-volume-75_cl/111-year-2018,ESP,20.25,1.306425028,20.25,4,0,decantalo
6195,Bancal del Bosc,14.5,2020,75,Spain,Red,11.54,0,0,https://www.decantalo.com/uk/en/bancal-del-bosc.html#/1-volume-75_cl/158-year-2020,ESP,11.54,1.062205809,11.54,2,0,decantalo
6196,Gotim Bru,14,2019,75,Spain,Red,10.25,1,5,https://www.decantalo.com/uk/en/gotim-bru.html#/19-volume-magnum/114-year-2019,ESP,10.25,1.010723865,10.25,3,0,decantalo
6197,Sameirás Tinto,12,2020,75,Spain,Red,11.24,0,0,https://www.decantalo.com/uk/en/sameiras-tinto.html#/1-volume-75_cl/158-year-2020,ESP,11.24,1.050766311,11.24,2,0,decantalo
6198,Arnau Oller,14.5,2018,75,Spain,Red,34.41,0,0,https://www.decantalo.com/uk/en/arnau-oller.html#/1-volume-75_cl/111-year-2018,ESP,34.41,1.536684673,34.41,4,0,decantalo
6199,J.J. Confuron Bourgogne Pinot Noir Cuvée Jeunesse,12.5,2020,75,France,Red,27.54,0,0,https://www.decantalo.com/uk/en/j-j-confuron-bourgogne-pinot-noir-cuvee-jeunesse.html#/1-volume-75_cl/158-year-2020,FRA,27.54,1.439963936,27.54,2,0,decantalo
6200,Cara Nord Trepat,13,2021,75,Spain,Red,14.03,0,0,https://www.decantalo.com/uk/en/cara-nord-trepat.html#/1-volume-75_cl/201-year-2021,ESP,14.03,1.147057671,14.03,1,0,decantalo
6201,Mysti Syrah,14,2020,75,Spain,Red,12.27,0,0,https://www.decantalo.com/uk/en/mysti.html#/1-volume-75_cl/158-year-2020,ESP,12.27,1.088844563,12.27,2,0,decantalo
6202,Verónica Ortega Cobrana,13,2020,75,Spain,Red,32.78,0,0,https://www.decantalo.com/uk/en/veronica-ortega-cobrana.html#/1-volume-75_cl/158-year-2020,ESP,32.78,1.515608949,32.78,2,0,decantalo
6203,Herenza Crianza Kosher,14,2018,75,Spain,Red,17.63,0,0,https://www.decantalo.com/uk/en/herenza-crianza-kosher.html#/1-volume-75_cl/111-year-2018,ESP,17.63,1.246252312,17.63,4,0,decantalo
6204,Adar Reserva Kosher,13.5,2010,75,Spain,Red,14.11,3,3.7,https://www.decantalo.com/uk/en/adar-reserva-kosher.html#/1-volume-75_cl/138-year-2010,ESP,14.11,1.149527014,14.11,12,0,decantalo
6205,Akilia Villa de San Lorenzo,12.5,2019,75,Spain,Red,13.43,1,3,https://www.decantalo.com/uk/en/akilia-villa-de-san-lorenzo.html#/1-volume-75_cl/114-year-2019,ESP,13.43,1.128076013,13.43,3,0,decantalo
6206,Claude Courtois Les Cailloux du Paradis Racines,12,2016,75,France,Red,,0,0,https://www.decantalo.com/uk/en/claude-courtois-les-cailloux-du-paradis-racines.html#/1-volume-75_cl/102-year-2016,FRA,,,,6,0,decantalo
6207,Thierry Mortet Gevrey-Chambertin Vigne Belle,13.5,2018,75,France,Red,,0,0,https://www.decantalo.com/uk/en/thierry-mortet-gevrey-chambertin-vigne-belle.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
6208,Thierry Mortet Chambolle Musigny,13,2019,75,France,Red,50.48,0,0,https://www.decantalo.com/uk/en/thierry-mortet-chambolle-musigny.html#/1-volume-75_cl/114-year-2019,FRA,50.48,1.703119346,50.48,3,0,decantalo
6209,Thierry Mortet Les Charmes de Daix Bourgogne Rouge,12.5,2019,75,France,Red,,0,0,https://www.decantalo.com/uk/en/thierry-mortet-les-charmes-de-daix-bourgogne-rouge.html#/1-volume-75_cl/114-year-2019,FRA,,,,3,0,decantalo
6210,Moueix Bordeaux,13.5,2018,75,France,Red,12.23,0,0,https://www.decantalo.com/uk/en/moueix-bordeaux.html#/1-volume-75_cl/111-year-2018,FRA,12.23,1.087426457,12.23,4,0,decantalo
6211,La Maison Romane Chambolle-Musigny,13,2018,75,France,Red,,0,0,https://www.decantalo.com/uk/en/la-maison-romane-chambolle-musigny.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
6212,Loxarel Amaltea,13.5,2020,75,Spain,Red,10.25,0,0,https://www.decantalo.com/uk/en/loxarel-amaltea.html#/1-volume-75_cl/158-year-2020,ESP,10.25,1.010723865,10.25,2,0,decantalo
6213,Clos du Rouge Gorge Hors Champ Une Vie La Nuit,13,2020,75,France,Red,,0,0,https://www.decantalo.com/uk/en/clos-du-rouge-gorge-hors-champ-une-vie-la-nuit.html#/1-volume-75_cl/158-year-2020,FRA,,,,2,0,decantalo
6214,Pago de los Capellanes Finca El Picón,14.5,2018,75,Spain,Red,144.45,0,0,https://www.decantalo.com/uk/en/pago-de-los-capellanes-finca-el-picon.html#/1-volume-75_cl/111-year-2018,ESP,144.45,2.159717546,144.45,4,0,decantalo
6215,Humbert Frères Gevrey-Chambertin Vieilles Vignes,13.5,2016,75,France,Red,,0,0,https://www.decantalo.com/uk/en/humbert-freres-gevrey-chambertin-vieilles-vignes.html#/1-volume-75_cl/102-year-2016,FRA,,,,6,0,decantalo
6216,Château Dassault,15,2016,75,France,Red,51.31,0,0,https://www.decantalo.com/uk/en/chateau-dassault.html#/1-volume-75_cl/102-year-2016,FRA,51.31,1.710202015,51.31,6,0,decantalo
6217,Château Vray Croix de Gay,13.5,2017,75,France,Red,71.39,0,0,https://www.decantalo.com/uk/en/chateau-vray-croix-de-gay.html#/1-volume-75_cl/180-year-2017,FRA,71.39,1.853637382,71.39,5,0,decantalo
6218,Chateau Guillot Clauzel Pômerol,13,2018,75,France,Red,,0,0,https://www.decantalo.com/uk/en/chateau-guillot-clauzel-pomerol.html#/1-volume-75_cl/111-year-2018,FRA,,,,4,0,decantalo
6219,Heinrich Pinot Freyheit,11.5,2019,75,Austria,Red,21.15,0,0,https://www.decantalo.com/uk/en/heinrich-pinot-freyheit.html#/1-volume-75_cl/180-year-2017,AUT,21.15,1.325310372,21.15,3,0,decantalo
