,name,country,wine_type,year,scaled_price,score,num_review,abv,age,size(cL),logprice
6579,Enate Merlot Merlot,Spain,red,2016.0,23.38,0.0,0,14.0,6.0,75.0,1.3688445068258213
6580,Carchelo,Spain,red,2020.0,9.61,0.0,0,14.0,2.0,75.0,0.9827233876685453
6581,Grappe Les Insouciantes,France,red,2020.0,,0.0,0,12.5,2.0,75.0,
6582,Michelini i Mufatto Encrucijada,Spain,red,2019.0,90.99,0.0,0,12.4,3.0,75.0,1.958993665030326
6583,Michelini i Mufatto El Rapolao,Spain,red,2019.0,52.3,0.0,1,12.3,3.0,75.0,1.7185016888672742
6584,Michelini i Mufatto A Merced,Spain,red,2019.0,30.5,0.0,1,12.7,3.0,75.0,1.4842998393467859
6585,Michelini i Mufatto A Merced,Spain,red,2019.0,30.5,0.0,1,12.7,3.0,75.0,1.4842998393467859
6586,Michelini i Mufatto En el Camino,Spain,red,2021.0,16.69,0.0,1,12.5,1.0,75.0,1.2224563366792467
6587,Venus La Figuera,Spain,red,2018.0,48.09,0.0,0,14.5,4.0,75.0,1.6820547770738072
6588,Domaine de la Romanée Conti Romanée Conti Grand Cru,France,red,2016.0,26384.19,0.0,0,13.5,6.0,75.0,4.421343765788863
6589,Inicis Sumoll,Spain,red,2017.0,,0.0,0,12.5,5.0,75.0,
6590,Domaine Giachino Freres Giac,France,red,2019.0,,0.0,0,11.5,3.0,75.0,
6591,Contino Gran Reserva,Spain,red,2016.0,51.52,0.0,0,14.0,6.0,75.0,1.7119758543517558
6592,Còsmic Gratitud Negre,Spain,red,2021.0,15.44,0.0,0,14.0,1.0,75.0,1.1886472959997174
6593,Luis Cañas Reserva,Spain,red,2016.0,17.8,4.8,6,14.5,6.0,75.0,1.250420002308894
6594,Rossignol Changarnier Volnay 1er Cru Les Brouillards,France,red,2019.0,,0.0,0,13.0,3.0,75.0,
6595,Mas Picosa,Spain,red,2021.0,9.27,0.0,1,14.0,1.0,75.0,0.9670797341444971
6596,René Barbier Abocado Semiseco,Spain,red,2021.0,7.12,0.0,1,13.0,1.0,75.0,0.8524799936368563
6597,Heus Negre,Spain,red,2021.0,11.54,0.0,0,13.5,1.0,75.0,1.0622058088197126
6598,Luzón Colección Crianza ,Spain,red,2018.0,13.47,0.0,1,14.5,4.0,75.0,1.1293675957229856
6599,Ònix Fusió,Spain,red,2020.0,14.41,0.0,0,14.5,2.0,75.0,1.1586639808139894
6600,Ceretto Barolo,Italy,red,2018.0,54.01,0.0,0,14.0,4.0,75.0,1.7324741772811936
6601,Rico - Nuevo Garnacha,Spain,red,2021.0,11.41,0.0,0,14.0,1.0,75.0,1.0572856444182146
6602,Jean-Yves Péron La Maison Rouge,France,red,2018.0,,0.0,0,10.5,4.0,75.0,
6603,Didier Fornerol Côte de Nuits-Village Rouge,France,red,2017.0,,0.0,0,12.5,5.0,75.0,
6604,J.J. Confuron Chambolle-Musigny 1er Cru,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6605,PradoRey Finca Valdelayegua,Spain,red,2019.0,15.83,0.0,0,14.5,3.0,75.0,1.199480914862356
6606,Muruve Crianza,Spain,red,2017.0,9.65,0.0,1,14.5,5.0,75.0,0.9845273133437926
6607,Jean-Yves Péron I Vicini Barbera,Italy,red,2019.0,,0.0,0,15.0,3.0,75.0,
6608,Jean-Yves Péron Côte Pelée,France,red,2017.0,,0.0,0,10.5,5.0,75.0,
6609,Cortijo los Aguilares Tadeo,Spain,red,2019.0,35.95,0.0,1,15.0,3.0,75.0,1.5556988947189014
6610,Jean-Yves Péron Champ Levat,France,red,2020.0,32.95,0.0,0,10.0,2.0,75.0,1.5178554189300286
6611,Jean-Yves Péron Champ Levat,France,red,2020.0,32.95,0.0,0,10.0,2.0,75.0,1.5178554189300286
6612,Castello di Verduno Barolo Massara,Italy,red,2015.0,51.87,0.0,0,14.0,7.0,75.0,1.7149162479935849
6613,Barahonda Carro,Spain,red,2021.0,7.89,0.0,2,14.5,1.0,75.0,0.8970770032094203
6614,Castello di Verduno Barbaresco Rabajá Bas,Italy,red,2018.0,43.48,0.0,0,14.0,4.0,75.0,1.6382895354142568
6615,Frank Cornelissen Munjebel,Italy,red,2020.0,,0.0,0,14.5,2.0,75.0,
6616,Frank Cornelissen Munjebel Feudo di Mezzo-Porcaria,Italy,red,2018.0,54.01,0.0,0,14.5,4.0,75.0,1.7324741772811936
6617,Frank Cornelissen Munjebel Chiusa Spagnolo,Italy,red,2018.0,54.01,0.0,0,14.5,4.0,75.0,1.7324741772811936
6618,Frank Cornelissen Magma,Italy,red,2017.0,,0.0,0,15.0,5.0,75.0,
6619,Luis Cañas Reserva,Spain,red,2016.0,17.8,4.8,6,14.5,6.0,75.0,1.250420002308894
6620,Bruno Duchêne La Pascole,France,red,2020.0,,0.0,0,14.0,2.0,75.0,
6621,Mengoba Mencía de Espanillo,Spain,red,2019.0,24.84,0.0,0,13.0,3.0,75.0,1.3951515915045425
6622,Tenuta di Petrolo Bòggianfora,Italy,red,2014.0,42.58,0.0,0,14.0,8.0,75.0,1.6292056571023037
6623,Azores Wine Company Proibida,Portugal,red,2018.0,,0.0,0,11.0,4.0,75.0,
6624,Elvio Cogno Dolcetto D'Alba Vigna del Mandorlo,Italy,red,2020.0,14.11,0.0,0,12.5,2.0,75.0,1.1495270137543478
6625,Barahonda HC Monastrell,Spain,red,2018.0,16.39,0.0,0,15.0,4.0,75.0,1.2145789535704992
6626,Kreydenweiss Ka Rouge,France,red,2017.0,28.23,0.0,0,13.5,5.0,75.0,1.4507108781469193
6627,Kreydenweiss Ka Rouge,France,red,2017.0,28.23,0.0,0,13.5,5.0,75.0,1.4507108781469193
6628,Jean-Yves Péron Le Pas de l’Ours,France,red,2018.0,,0.0,0,12.0,4.0,75.0,
6629,Les Sorcières du Clos des Fées,France,red,2021.0,13.99,0.0,0,13.5,1.0,75.0,1.1458177144918276
6630,Les Sorcières du Clos des Fées,France,red,2021.0,13.99,0.0,0,13.5,1.0,75.0,1.1458177144918276
6631,Les Vignes de Bila-Haut L'esquerda,France,red,2017.0,19.05,0.0,0,13.5,5.0,75.0,1.2798949800116382
6632,Domaine Trapet Gevrey-Chambertin,France,red,2019.0,61.13,0.0,0,12.5,3.0,75.0,1.7862543957897803
6633,Barahonda Barrica,Spain,red,2020.0,10.64,0.0,0,14.5,2.0,75.0,1.0269416279590293
6634,Barahonda Crianza,Spain,red,2019.0,10.12,0.0,0,14.5,3.0,75.0,1.0051805125037803
6635,Domus Pensi,Spain,red,2017.0,20.55,0.0,0,14.5,5.0,75.0,1.312811826212088
6636,Domaine de Fontbonau Les Chaux de Fontbonau,France,red,2014.0,16.65,0.0,0,14.0,8.0,75.0,1.2214142378423387
6637,Algueira Serradelo,Spain,red,2016.0,38.44,0.0,0,13.5,6.0,75.0,1.5847833789965078
6638,Llebre,Spain,red,2020.0,10.42,0.0,1,14.0,2.0,75.0,1.0178677189635057
6639,Llebre,Spain,red,2020.0,10.42,0.0,1,14.0,2.0,75.0,1.0178677189635057
6640,Llebre,Spain,red,2020.0,10.42,0.0,1,14.0,2.0,75.0,1.0178677189635057
6641,Maupertuis Neyrou-Plage,France,red,2019.0,,0.0,0,12.5,3.0,75.0,
6642,Malpuesto,Spain,red,2019.0,35.26,0.0,2,14.5,3.0,75.0,1.5472823079633031
6643,Dominó Vide,Portugal,red,2016.0,,0.0,0,12.5,6.0,75.0,
6644,Dominó Sãlao Frió,Portugal,red,2018.0,,0.0,0,12.0,4.0,75.0,
6645,Cabrida,Spain,red,2019.0,34.88,0.0,0,15.0,3.0,75.0,1.5425764762605296
6646,Malleolus de Valderramiro,Spain,red,2018.0,78.94,0.0,0,14.5,4.0,75.0,1.8972971220594965
6647,Pas Curtei,Spain,red,2019.0,15.83,0.0,0,13.5,3.0,75.0,1.199480914862356
6648,Geol,Spain,red,2018.0,20.34,0.0,0,14.5,4.0,75.0,1.3083509485867257
6649,Enrique Mendoza Las Quebradas,Spain,red,2018.0,23.04,0.0,1,14.0,4.0,75.0,1.3624824747511743
6650,Domaine du Pégau Châteauneuf-du-Pape Cuvée Réservée,France,red,2018.0,,0.0,0,14.0,4.0,75.0,
6651,Hombros,Spain,red,2018.0,17.46,0.0,0,13.5,4.0,75.0,1.242044239369551
6652,Chateau Roc de Cambes Cotes de Bourg,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6653,Artadi La Poza de Ballesteros,Spain,red,2020.0,95.2,0.0,0,14.5,2.0,75.0,1.9786369483844743
6654,Muradella Tinto,Spain,red,2012.0,,0.0,0,13.0,10.0,75.0,
6655,Mendall Caibelles,Spain,red,2018.0,,0.0,0,12.75,4.0,75.0,
6656,Dominio de Es La Mata,Spain,red,2018.0,374.27,0.0,0,14.5,4.0,75.0,2.573185017184919
6657,Dominio de Es La Mata,Spain,red,2018.0,374.27,0.0,0,14.5,4.0,75.0,2.573185017184919
6658,Château Lafleur,France,red,2019.0,1747.32,0.0,0,14.5,3.0,75.0,3.242372447918093
6659,Château Lafleur,France,red,2019.0,1747.32,0.0,0,14.5,3.0,75.0,3.242372447918093
6660,Tenuta di Trinoro Palazzi,Italy,red,2013.0,131.62,0.0,0,15.0,9.0,75.0,2.119321886463977
6661,Château De Pez,France,red,2018.0,44.36,0.0,0,14.0,4.0,75.0,1.6469915374771225
6662,Sierra Cantabria El Bosque,Spain,red,2020.0,92.58,0.0,1,14.5,2.0,75.0,1.966517176446792
6663,Sierra Cantabria El Bosque,Spain,red,2020.0,92.58,0.0,1,14.5,2.0,75.0,1.966517176446792
6664,Artadi La Poza de Ballesteros,Spain,red,2020.0,95.2,0.0,0,14.5,2.0,75.0,1.9786369483844743
6665,Artadi La Poza de Ballesteros,Spain,red,2020.0,95.2,0.0,0,14.5,2.0,75.0,1.9786369483844743
6666,Corteo,Spain,red,2011.0,,0.0,0,15.5,11.0,75.0,
6667,Artadi La Poza de Ballesteros,Spain,red,2020.0,95.2,0.0,0,14.5,2.0,75.0,1.9786369483844743
6668,Dominio de Es La Diva,Spain,red,2018.0,532.83,0.0,0,14.5,4.0,75.0,2.726588668991952
6669,Dominio de Es La Diva,Spain,red,2018.0,532.83,0.0,0,14.5,4.0,75.0,2.726588668991952
6670,Petrus,France,red,2019.0,,0.0,0,14.5,3.0,75.0,
6671,Petrus,France,red,2019.0,,0.0,0,14.5,3.0,75.0,
6672,Grand Village Rouge,France,red,2019.0,,0.0,0,14.0,3.0,75.0,
6673,Olek Bondonio Barbaresco Roncagliette,Italy,red,2018.0,,0.0,0,14.0,4.0,75.0,
6674,Edulis Crianza,Spain,red,2018.0,9.14,0.0,0,13.5,4.0,75.0,0.9609461957338314
6675,Domaine de Cambes Bordeaux,France,red,2018.0,,0.0,0,13.0,4.0,75.0,
6676,Domaine de Cambes Bordeaux,France,red,2018.0,,0.0,0,13.0,4.0,75.0,
6677,Chateau Roc de Cambes Cotes de Bourg,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6678,Jose Maria,Spain,red,2018.0,,0.0,0,12.5,4.0,75.0,
6679,G.D. Vajra Barolo Bricco delle Viole,Italy,red,2018.0,75.76,0.0,0,14.0,4.0,75.0,1.879439965995217
6680,Onra,Spain,red,2017.0,12.18,0.0,0,13.5,5.0,75.0,1.0856472882968566
6681,Negre de Negres,Spain,red,,49.42,0.0,0,14.0,,75.0,1.6939027410660605
6682,Chivite Finca de Villatuerta Selección Especial,Spain,red,2015.0,11.71,0.0,0,14.0,7.0,75.0,1.0685568950723632
6683,La Maldición Tinto Fino ,Spain,red,2021.0,9.44,0.0,0,13.0,1.0,75.0,0.9749719942980689
6684,Domaine De La Borde Plous'saperlipopette,France,red,2018.0,,0.0,0,11.0,4.0,75.0,
6685,Domaine Curtet Autrement Rouge 2017,France,red,2017.0,24.09,0.0,0,12.5,5.0,75.0,1.3818367999983434
6686,Domaine Lafarge-Vial Chiroubles,France,red,2018.0,28.92,0.0,0,12.5,4.0,75.0,1.4611982886224932
6687,Hado,Spain,red,2018.0,12.4,0.0,0,14.5,4.0,75.0,1.0934216851622351
6688,Fincas de Ganuza Reserva,Spain,red,2016.0,30.72,0.0,0,14.0,6.0,75.0,1.4874212113594745
6689,Viña Almate,Spain,red,2020.0,9.91,0.0,1,14.5,2.0,75.0,0.9960736544852753
6690,Borsao Crianza,Spain,red,2018.0,9.74,0.0,1,15.0,4.0,75.0,0.9885589568786155
6691,Domaine Guiberteau Saumur,France,red,2018.0,,0.0,0,12.5,4.0,75.0,
6692,Exedra,Spain,red,2021.0,12.53,0.0,0,14.5,1.0,75.0,1.09795107099415
6693,Briego Supernova Roble,Spain,red,2019.0,10.34,0.0,0,14.0,3.0,75.0,1.0145205387579237
6694,Domaine Berthet-Bondet Trio,France,red,2020.0,23.72,0.0,0,14.0,2.0,75.0,1.375114684692225
6695,G.D. Vajra Barbera D'Alba,Italy,red,2021.0,18.4,0.0,0,13.5,1.0,75.0,1.2648178230095364
6696,Château Pape Clément,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6697,Château Pape Clément,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6698,Las Iruelas,Spain,red,2019.0,90.35,0.0,0,14.5,3.0,75.0,1.9559281568969507
6699,Moric Blaufränkisch Burgenland,Austria,red,2017.0,,0.0,0,12.5,5.0,75.0,
6700,Humus Balbúrdia,Portugal,red,,13.6,0.0,0,13.0,,75.0,1.1335389083702174
6701,Trénel Juliénas Les Capitans,France,red,2016.0,22.68,0.0,0,14.5,6.0,75.0,1.355643050220869
6702,David Duband Nuits-Saint-Georges,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6703,Blecua,Spain,red,2015.0,65.21,0.0,0,14.0,7.0,75.0,1.8143142002074595
6704,Robertson Winery Shiraz,South Africa,red,2021.0,13.65,0.0,1,13.5,1.0,75.0,1.1351326513767748
6705,Nas Del Gegant,Spain,red,2021.0,17.03,0.0,1,13.5,1.0,75.0,1.2312146479626012
6706,Dominio do Bibei,Spain,red,2017.0,,0.0,0,14.0,5.0,75.0,
6707,G.D. Vajra Barbera D'Alba,Italy,red,2021.0,18.4,0.0,0,13.5,1.0,75.0,1.2648178230095364
6708,Abel Mendoza Selección Personal,Spain,red,2019.0,31.49,0.0,0,13.5,3.0,75.0,1.498172660636544
6709,Abel Mendoza Jarrarte Joven Maceración Carbónica,Spain,red,2021.0,9.35,0.0,0,13.5,1.0,75.0,0.9708116108725178
6710,Solanera,Spain,red,2018.0,12.36,0.0,0,14.5,4.0,75.0,1.0920184707527971
6711,Tenuta Delle Terre Nere Rosso,Italy,red,2020.0,,0.0,1,14.5,2.0,75.0,
6712,El Outsider,Spain,red,2020.0,19.35,0.0,0,14.0,2.0,75.0,1.2866809693549301
6713,Pólvora,Spain,red,2021.0,20.25,0.0,0,11.5,1.0,75.0,1.3064250275506875
6714,Muga Aro,Spain,red,2019.0,239.56,0.0,0,14.5,3.0,75.0,2.379414304412171
6715,Elvio Cogno Barolo Ravera,Italy,red,2017.0,62.03,0.0,0,14.5,5.0,75.0,1.7926017811649664
6716,Jean-Claude Lapalu Beaujolais-Village Nouveau,France,red,2021.0,,0.0,1,11.0,1.0,75.0,
6717,Abreu Vineyards Cappella,United States,red,2015.0,596.2,0.0,0,14.0,7.0,75.0,2.775391971696612
6718,Abreu Vineyards Cappella,United States,red,2015.0,596.2,0.0,0,14.0,7.0,75.0,2.775391971696612
6719,Abreu Vineyards Cappella,United States,red,2015.0,596.2,0.0,0,14.0,7.0,75.0,2.775391971696612
6720,Château Cos d'Estournel,France,red,2019.0,247.58,0.0,1,13.5,3.0,75.0,2.393715558601472
6721,Château Cos d'Estournel,France,red,2019.0,247.58,0.0,1,13.5,3.0,75.0,2.393715558601472
6722,Señorío de P. Peciña Tinto Cosecha,Spain,red,2021.0,8.45,0.0,1,13.5,1.0,75.0,0.9268567089496923
6723,Señorío de P. Peciña Tinto Cosecha,Spain,red,2021.0,8.45,0.0,1,13.5,1.0,75.0,0.9268567089496923
6724,4 Monos GR10,Spain,red,2019.0,14.54,0.0,0,13.5,3.0,75.0,1.162564406523019
6725,Sextant Maranges Pinot Noir,France,red,2020.0,26.64,0.0,0,11.5,2.0,75.0,1.4255342204982635
6726,4 Monos GR10,Spain,red,2019.0,14.54,0.0,0,13.5,3.0,75.0,1.162564406523019
6727,La Poda Tempranillo,Spain,red,2020.0,12.78,0.0,0,14.5,2.0,75.0,1.1065308538223813
6728,La Poda Tempranillo,Spain,red,2020.0,12.78,0.0,0,14.5,2.0,75.0,1.1065308538223813
6729,Della Staffa Due Colli Rosso,Italy,red,2018.0,,0.0,0,13.5,4.0,75.0,
6730,Della Staffa Il Rossissimo,Italy,red,2017.0,,0.0,0,14.0,5.0,75.0,
6731,Domaine Bobinet Ruben,France,red,2019.0,20.34,0.0,0,12.5,3.0,75.0,1.3083509485867257
6732,Domaine Bobinet Amatéüs Bobi,France,red,2018.0,26.51,0.0,0,12.0,4.0,75.0,1.4234097277330935
6733,Domaine du Pélican Arbois 3 Cépages,France,red,2014.0,,0.0,0,12.5,8.0,75.0,
6734,Château Le Pin,France,red,2017.0,2480.11,0.0,0,13.5,5.0,75.0,3.394470943460721
6735,Château Le Pin,France,red,2017.0,2480.11,0.0,0,13.5,5.0,75.0,3.394470943460721
6736,Château Le Pin,France,red,2017.0,2480.11,0.0,0,13.5,5.0,75.0,3.394470943460721
6737,Château Gazin,France,red,2016.0,81.86,0.0,0,14.0,6.0,75.0,1.9130717403092508
6738,Rebeldes,Spain,red,2021.0,14.03,0.0,0,14.5,1.0,75.0,1.14705767102836
6739,Roberto Voerzio Langhe Nebbiolo,Italy,red,2019.0,,0.0,0,13.5,3.0,75.0,
6740,Château La Mission Haut-Brion,France,red,2016.0,499.28,0.0,0,14.5,6.0,75.0,2.6983441695728265
6741,Aponte Selección Especial,Spain,red,2008.0,179.41,0.0,0,15.0,14.0,75.0,2.2538466461985007
6742,Château Margaux,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6743,Château Margaux,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6744,Mira Salinas,Spain,red,2013.0,19.86,0.0,0,14.0,9.0,75.0,1.2979792441593623
6745,Chamonard Fleurie,France,red,2019.0,25.64,0.0,0,12.5,3.0,75.0,1.4089180208467798
6746,René Bouvier Marsannay Clos du Roy Vieilles Vignes,France,red,2017.0,,0.0,0,13.5,5.0,75.0,
6747,Sommos Varietales Tinto,Spain,red,2020.0,10.38,0.0,0,14.5,2.0,75.0,1.0161973535124391
6748,Luis Pato Colheita Seleccionada Tinto,Portugal,red,2017.0,11.67,0.0,0,12.0,5.0,75.0,1.06707085604537
6749,Albet i Noya Reserva Martí,Spain,red,2016.0,37.92,0.0,0,14.5,6.0,75.0,1.5788683286660288
6750,Clos Erasmus,Spain,red,2017.0,249.34,0.0,0,15.0,5.0,75.0,2.3967919551414814
6751,Clos Erasmus,Spain,red,2017.0,249.34,0.0,0,15.0,5.0,75.0,2.3967919551414814
6752,Castillo de Sajazarra Reserva,Spain,red,2016.0,17.2,0.0,2,13.5,6.0,75.0,1.235528446907549
6753,De Muller Lo Cabaló,Spain,red,2016.0,24.71,0.0,0,14.5,6.0,75.0,1.3928727454020795
6754,Gerovassiliou Avaton,Greece,red,2019.0,34.87,0.0,0,14.0,3.0,75.0,1.5424519473759766
6755,Finca Sobreño 14.99 Al Filo de la Ley,Spain,red,2019.0,9.27,0.0,0,14.5,3.0,75.0,0.9670797341444971
6756,Gerovassiliou Avaton,Greece,red,2019.0,34.87,0.0,0,14.0,3.0,75.0,1.5424519473759766
6757,Tilenus Crianza La Florida,Spain,red,2018.0,12.53,0.0,1,14.5,4.0,75.0,1.09795107099415
6758,Tilenus Crianza La Florida,Spain,red,2018.0,12.53,0.0,1,14.5,4.0,75.0,1.09795107099415
6759,Virol,Spain,red,2020.0,7.94,0.0,0,13.5,2.0,75.0,0.8998205024270963
6760,Peique Selección Familiar,Spain,red,2017.0,25.74,0.0,0,14.5,5.0,75.0,1.4106085425683679
6761,Rosa Rivero Mencía,Spain,red,2018.0,13.94,0.0,1,13.5,4.0,75.0,1.1442627737619906
6762,Luis Peique,Spain,red,2014.0,36.55,0.0,0,14.5,8.0,75.0,1.5628873812938793
6763,Sommos Crianza,Spain,red,2019.0,9.65,0.0,1,14.5,3.0,75.0,0.9845273133437926
6764,Tua Rita Per Sempre Syrah,Italy,red,2016.0,,0.0,0,15.0,6.0,75.0,
6765,El Sueño Bobal Cepas Centenarias Caliza,Spain,red,2020.0,23.72,0.0,0,13.0,2.0,75.0,1.375114684692225
6766,COS Pithos Rosso,Italy,red,2019.0,,0.0,0,12.5,3.0,75.0,
6767,Tardieu-Laurent Côtes-du-Rhône Guy Louis,France,red,2018.0,23.17,0.0,0,14.5,4.0,75.0,1.3649260337899756
6768,Château La Mission Haut-Brion,France,red,2016.0,499.28,0.0,0,14.5,6.0,75.0,2.6983441695728265
6769,Château La Mission Haut-Brion,France,red,2016.0,499.28,0.0,0,14.5,6.0,75.0,2.6983441695728265
6770,Château Margaux,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6771,Pago del Vicario 50-50,Spain,red,2018.0,12.61,0.0,0,14.5,4.0,75.0,1.1007150865730817
6772,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6773,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6774,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6775,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6776,22 Pies Crianza,Spain,red,2018.0,9.48,0.0,1,14.0,4.0,75.0,0.9768083373380663
6777,Celeste Roble,Spain,red,2021.0,10.42,4.9,8,14.0,1.0,75.0,1.0178677189635057
6778,Grimalt Caballero,Spain,red,2019.0,67.87,0.0,0,14.0,3.0,75.0,1.8316778491914667
6779,Solà 2 Classic,Spain,red,2017.0,,0.0,1,14.5,5.0,75.0,
6780,Elías Mora Reserva,Spain,red,2014.0,40.16,0.0,1,14.5,8.0,75.0,1.603793704136963
6781,Garnatxa de Cims de Porrera,Spain,red,2014.0,54.87,0.0,0,14.5,8.0,75.0,1.7393349601960792
6782,Ad Libitum Monastel,Spain,red,2020.0,15.79,0.0,0,13.0,2.0,75.0,1.1983821300082942
6783,He·Ma,Spain,red,2019.0,10.42,0.0,0,14.5,3.0,75.0,1.0178677189635057
6784,Niepoort Batuta,Portugal,red,2019.0,68.77,0.0,0,12.5,3.0,75.0,1.8373990243420224
6785,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6786,Suertes del Marqués Los Pasitos,Spain,red,2021.0,31.23,0.0,0,13.5,1.0,75.0,1.4945719842301985
6787,Suertes del Marqués Los Pasitos,Spain,red,2021.0,31.23,0.0,0,13.5,1.0,75.0,1.4945719842301985
6788,Manyetes,Spain,red,2019.0,60.06,0.0,0,15.0,3.0,75.0,1.7785853278629622
6789,Solà Fred Negre,Spain,red,2021.0,7.89,0.0,3,14.0,1.0,75.0,0.8970770032094203
6790,Pago Candela,Spain,red,2014.0,33.33,0.0,0,14.0,8.0,75.0,1.52283531366053
6791,Alceño 4 Meses Roble,Spain,red,2021.0,8.02,0.0,1,14.0,1.0,75.0,0.9041743682841635
6792,Alenza Gran Reserva,Spain,red,2009.0,,0.0,1,13.5,13.0,75.0,
6793,Herència Altés Garnatxa,Spain,red,2021.0,10.77,0.0,0,13.8,1.0,75.0,1.0322157032979815
6794,Pittacum,Spain,red,2019.0,12.44,0.0,5,14.5,3.0,75.0,1.0948203803547998
6795,Pittacum,Spain,red,2019.0,12.44,0.0,5,14.5,3.0,75.0,1.0948203803547998
6796,De Trafford Blueprint Syrah,South Africa,red,2017.0,30.29,0.0,0,14.6,5.0,75.0,1.4812992733328558
6797,Clunia Syrah,Spain,red,2017.0,16.69,0.0,0,14.0,5.0,75.0,1.2224563366792467
6798,Pingus,Spain,red,2019.0,1087.07,0.0,1,15.5,3.0,75.0,3.036257510631754
6799,Goliardo Loureiro,Spain,red,2018.0,32.43,0.0,0,12.5,4.0,75.0,1.5109469486729727
6800,Château La Mission Haut-Brion,France,red,2016.0,499.28,0.0,0,14.5,6.0,75.0,2.6983441695728265
6801,El Velado,Spain,red,2017.0,,0.0,0,14.0,5.0,75.0,
6802,Château Pavie,France,red,2019.0,338.88,0.0,0,14.0,3.0,75.0,2.530045938427391
6803,Château Pavie,France,red,2019.0,338.88,0.0,0,14.0,3.0,75.0,2.530045938427391
6804,Château Pavie,France,red,2019.0,338.88,0.0,0,14.0,3.0,75.0,2.530045938427391
6805,Château Pavie,France,red,2019.0,338.88,0.0,0,14.0,3.0,75.0,2.530045938427391
6806,Château Pavie,France,red,2019.0,338.88,0.0,0,14.0,3.0,75.0,2.530045938427391
6807,Ignios Baboso Negro,Spain,red,2020.0,46.33,0.0,0,14.5,2.0,75.0,1.6658623002031552
6808,Punto de Fuga Corral del Mate,Spain,red,2018.0,59.72,0.0,1,13.5,4.0,75.0,1.7761197990529878
6809,Domaine De Marcoux Côtes-du-Rhône,France,red,2020.0,17.61,0.0,0,14.0,2.0,75.0,1.2457593559672768
6810,Domaine De Marcoux Côtes-du-Rhône,France,red,2020.0,17.61,0.0,0,14.0,2.0,75.0,1.2457593559672768
6811,Roc des Anges Segna de Cor,France,red,2020.0,18.96,0.0,0,14.0,2.0,75.0,1.2778383330020475
6812,Dos Lusíadas Eleivera Tinto,Portugal,red,2018.0,10.91,0.0,0,13.5,4.0,75.0,1.0378247505883418
6813,Dos Lusíadas Pinteivera Tinto,Portugal,red,2017.0,15.06,0.0,0,14.0,5.0,75.0,1.1778249718646818
6814,Montevertine Le Pergole Torte,Italy,red,2017.0,,0.0,0,14.0,5.0,75.0,
6815,Cosme Palacio Reserva,Spain,red,2016.0,22.87,0.0,0,14.5,6.0,75.0,1.3592661646067485
6816,Cosme Palacio Tinto 1894,Spain,red,2017.0,53.71,0.0,0,14.5,5.0,75.0,1.7300551523754997
6817,Cosme Palacio Tinto 1894,Spain,red,2017.0,53.71,0.0,0,14.5,5.0,75.0,1.7300551523754997
6818,Ad Libitum Maturana Tinta,Spain,red,2020.0,11.71,0.0,0,13.0,2.0,75.0,1.0685568950723632
6819,Alta Alella Merla,Spain,red,2019.0,,0.0,0,14.0,3.0,75.0,
6820,Domaine de Villaine Mercurey Les Montots,France,red,2018.0,,0.0,0,13.5,4.0,75.0,
6821,Domaine Gramenon La Mémé,France,red,2019.0,,0.0,0,14.5,3.0,75.0,
6822,Dominio de Anza Finca El Rapolao,Spain,red,2020.0,,0.0,0,13.0,2.0,75.0,
6823,Le Macchiole Bolgheri Rosso,Italy,red,2020.0,22.91,0.0,0,14.5,2.0,75.0,1.3600250891893975
6824,Le Macchiole Messorio,Italy,red,2018.0,178.3,0.0,0,14.5,4.0,75.0,2.2511513431753545
6825,Ophiusa,Spain,red,2019.0,19.86,0.0,0,14.0,3.0,75.0,1.2979792441593623
6826,Philippe Pacalet Bourgogne Vieilles Vignes,France,red,2018.0,,0.0,0,12.5,4.0,75.0,
6827,Stella di Campalto Rosso di Montalcino,Italy,red,2016.0,,0.0,0,13.5,6.0,75.0,
6828,Cosme Palacio Reserva,Spain,red,2016.0,22.87,0.0,0,14.5,6.0,75.0,1.3592661646067485
6829,Château Margaux,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6830,Château Margaux,France,red,2019.0,,0.0,0,13.5,3.0,75.0,
6831,Prieto Pariente La Provincia,Spain,red,2019.0,13.64,0.0,1,14.5,3.0,75.0,1.13481437032046
6832,La Poda Tinta de Toro,Spain,red,2019.0,11.93,0.0,1,15.0,3.0,75.0,1.0766404436703418
